session_id,user_id,session_start_ts,source,medium,device
S000503,U0134,2025-12-22T04:35:48Z,newsletter,email,mobile
S001682,U0003,2025-12-22T04:44:32Z,facebook,paid_social,desktop
S001464,U0241,2025-12-22T05:09:12Z,facebook,paid_social,desktop
S000287,U0012,2025-12-22T05:25:45Z,google,organic,desktop
S000967,U0225,2025-12-22T06:00:54Z,tiktok,paid_social,desktop
S000632,U0029,2025-12-22T06:22:40Z,google,cpc,mobile
S002271,U0111,2025-12-22T07:48:26Z,newsletter,email,mobile
S000459,U0144,2025-12-22T09:58:50Z,affiliate,affiliate,mobile
S000274,U0177,2025-12-22T10:16:29Z,google,organic,desktop
S000743,U0238,2025-12-22T10:25:37Z,facebook,social,mobile
S001209,U0157,2025-12-22T13:16:26Z,newsletter,email,desktop
S000083,U0015,2025-12-22T13:49:04Z,bing,cpc,tablet
S001643,U0148,2025-12-22T14:41:43Z,tiktok,social,desktop
S000665,U0132,2025-12-22T15:25:39Z,bing,cpc,mobile
S001539,U0183,2025-12-22T18:13:21Z,direct,(none),tablet
S000312,U0076,2025-12-22T22:39:46Z,bing,cpc,mobile
S000321,U0250,2025-12-22T22:46:31Z,bing,cpc,desktop
S002368,U0031,2025-12-22T23:56:18Z,direct,(none),desktop
S000654,U0249,2025-12-23T00:30:09Z,google,cpc,mobile
S001069,U0240,2025-12-23T00:59:55Z,referral,referral,mobile
S000883,U0010,2025-12-23T02:22:53Z,bing,organic,mobile
S001038,U0026,2025-12-23T02:39:01Z,affiliate,affiliate,mobile
S000644,U0053,2025-12-23T03:54:53Z,facebook,social,desktop
S000255,U0196,2025-12-23T04:14:47Z,facebook,paid_social,desktop
S001426,U0226,2025-12-23T04:40:37Z,facebook,paid_social,desktop
S002249,U0008,2025-12-23T05:24:25Z,newsletter,email,desktop
S002587,U0202,2025-12-23T09:50:17Z,bing,organic,mobile
S001353,U0153,2025-12-23T10:42:05Z,google,organic,mobile
S001992,U0082,2025-12-23T12:04:48Z,newsletter,email,desktop
S000987,U0015,2025-12-23T12:43:41Z,facebook,social,mobile
S000799,U0059,2025-12-23T13:00:03Z,facebook,paid_social,desktop
S000922,U0001,2025-12-23T14:13:08Z,direct,(none),mobile
S001605,U0190,2025-12-23T14:24:02Z,facebook,social,desktop
S001661,U0006,2025-12-23T14:31:36Z,google,organic,desktop
S000998,U0185,2025-12-23T15:57:51Z,newsletter,email,desktop
S002540,U0196,2025-12-23T19:55:20Z,google,cpc,mobile
S001020,U0180,2025-12-23T20:17:29Z,linkedin,paid_social,desktop
S001826,U0060,2025-12-23T22:01:07Z,affiliate,affiliate,mobile
S000844,U0179,2025-12-24T00:13:29Z,linkedin,social,tablet
S001952,U0172,2025-12-24T00:47:48Z,referral,referral,mobile
S001602,U0242,2025-12-24T02:13:05Z,direct,(none),desktop
S002492,U0021,2025-12-24T02:15:54Z,google,organic,mobile
S002075,U0127,2025-12-24T03:54:00Z,affiliate,affiliate,desktop
S000207,U0247,2025-12-24T04:19:05Z,direct,(none),mobile
S002231,U0151,2025-12-24T06:51:32Z,direct,(none),mobile
S002240,U0202,2025-12-24T08:50:21Z,google,cpc,desktop
S001370,U0237,2025-12-24T11:47:53Z,newsletter,email,mobile
S002529,U0159,2025-12-24T12:10:28Z,facebook,paid_social,desktop
S000439,U0213,2025-12-24T12:14:25Z,google,organic,mobile
S000035,U0176,2025-12-24T13:02:10Z,google,organic,desktop
S001559,U0055,2025-12-24T14:23:00Z,direct,(none),mobile
S002510,U0144,2025-12-24T15:09:31Z,google,cpc,mobile
S001544,U0120,2025-12-24T15:09:38Z,google,cpc,desktop
S000424,U0056,2025-12-24T16:02:33Z,google,cpc,desktop
S002112,U0183,2025-12-24T18:49:15Z,linkedin,paid_social,desktop
S001576,U0190,2025-12-24T21:00:55Z,tiktok,social,tablet
S000217,U0178,2025-12-24T21:21:42Z,referral,referral,desktop
S000513,U0242,2025-12-24T22:17:34Z,facebook,social,tablet
S000367,U0178,2025-12-24T22:20:15Z,direct,(none),mobile
S000380,U0086,2025-12-25T01:17:00Z,direct,(none),mobile
S001652,U0107,2025-12-25T01:41:31Z,google,cpc,mobile
S002138,U0076,2025-12-25T02:02:47Z,google,organic,mobile
S000358,U0236,2025-12-25T02:34:13Z,google,cpc,mobile
S002311,U0223,2025-12-25T02:41:13Z,facebook,paid_social,mobile
S001227,U0093,2025-12-25T02:54:54Z,google,organic,desktop
S000837,U0079,2025-12-25T03:01:17Z,referral,referral,mobile
S002508,U0035,2025-12-25T03:20:53Z,direct,(none),mobile
S001571,U0123,2025-12-25T04:20:22Z,linkedin,paid_social,desktop
S001812,U0088,2025-12-25T05:06:55Z,bing,cpc,mobile
S002061,U0103,2025-12-25T05:34:50Z,google,cpc,desktop
S001211,U0103,2025-12-25T06:08:40Z,direct,(none),desktop
S001104,U0055,2025-12-25T08:02:59Z,direct,(none),desktop
S002281,U0037,2025-12-25T08:13:35Z,direct,(none),desktop
S000875,U0100,2025-12-25T09:39:26Z,direct,(none),mobile
S000896,U0073,2025-12-25T12:17:53Z,google,organic,desktop
S001441,U0025,2025-12-25T13:14:04Z,facebook,social,desktop
S002018,U0086,2025-12-25T13:25:34Z,direct,(none),mobile
S000485,U0041,2025-12-25T13:33:14Z,google,organic,mobile
S000218,U0163,2025-12-25T13:40:39Z,facebook,paid_social,mobile
S001267,U0007,2025-12-25T14:13:01Z,google,organic,tablet
S001889,U0075,2025-12-25T14:30:05Z,facebook,social,tablet
S001103,U0182,2025-12-25T16:28:21Z,bing,cpc,desktop
S000248,U0154,2025-12-25T16:49:37Z,google,cpc,mobile
S000442,U0164,2025-12-25T19:01:15Z,google,cpc,desktop
S001001,U0155,2025-12-25T21:41:50Z,google,cpc,mobile
S000044,U0152,2025-12-26T01:19:09Z,referral,referral,mobile
S001541,U0108,2025-12-26T01:19:37Z,google,cpc,desktop
S000468,U0102,2025-12-26T03:24:22Z,referral,referral,mobile
S001916,U0131,2025-12-26T04:28:57Z,linkedin,paid_social,desktop
S002142,U0159,2025-12-26T04:38:27Z,google,organic,tablet
S002106,U0100,2025-12-26T05:55:11Z,newsletter,email,tablet
S002246,U0001,2025-12-26T06:04:05Z,direct,(none),mobile
S001487,U0154,2025-12-26T08:37:28Z,direct,(none),mobile
S001094,U0149,2025-12-26T09:39:08Z,direct,(none),desktop
S002290,U0245,2025-12-26T10:49:41Z,facebook,social,desktop
S000368,U0027,2025-12-26T10:58:47Z,referral,referral,mobile
S002575,U0068,2025-12-26T11:57:19Z,google,organic,desktop
S001506,U0007,2025-12-26T13:05:33Z,affiliate,affiliate,desktop
S000224,U0171,2025-12-26T14:04:48Z,google,organic,mobile
S000090,U0053,2025-12-26T14:08:08Z,newsletter,email,desktop
S000518,U0033,2025-12-26T14:23:06Z,google,cpc,desktop
S001777,U0045,2025-12-26T14:43:00Z,tiktok,paid_social,desktop
S000129,U0140,2025-12-26T16:41:16Z,tiktok,paid_social,mobile
S002512,U0164,2025-12-26T16:47:14Z,google,cpc,mobile
S001691,U0073,2025-12-26T17:20:07Z,direct,(none),desktop
S001122,U0025,2025-12-26T18:01:46Z,direct,(none),tablet
S000326,U0099,2025-12-26T20:11:59Z,newsletter,email,desktop
S000599,U0207,2025-12-26T20:44:34Z,direct,(none),desktop
S000657,U0080,2025-12-27T00:45:51Z,google,cpc,desktop
S000728,U0028,2025-12-27T01:51:17Z,facebook,social,desktop
S000404,U0242,2025-12-27T02:42:08Z,facebook,social,desktop
S002151,U0126,2025-12-27T04:21:43Z,google,organic,desktop
S001298,U0137,2025-12-27T06:05:25Z,facebook,paid_social,desktop
S000150,U0191,2025-12-27T06:24:48Z,direct,(none),mobile
S000524,U0177,2025-12-27T07:25:44Z,direct,(none),tablet
S000154,U0247,2025-12-27T07:44:17Z,google,cpc,mobile
S001824,U0063,2025-12-27T09:31:10Z,bing,cpc,desktop
S000078,U0086,2025-12-27T12:42:21Z,google,cpc,mobile
S002123,U0056,2025-12-27T17:09:18Z,google,organic,tablet
S000482,U0028,2025-12-27T17:24:55Z,tiktok,paid_social,tablet
S000186,U0250,2025-12-27T17:38:24Z,facebook,social,desktop
S001445,U0242,2025-12-27T18:02:53Z,google,cpc,mobile
S001768,U0170,2025-12-27T18:55:03Z,direct,(none),mobile
S000147,U0189,2025-12-27T21:38:45Z,direct,(none),desktop
S002161,U0250,2025-12-28T04:03:44Z,google,cpc,mobile
S000517,U0248,2025-12-28T04:13:30Z,google,cpc,mobile
S000969,U0247,2025-12-28T05:52:24Z,google,organic,tablet
S000242,U0035,2025-12-28T09:20:29Z,direct,(none),mobile
S001039,U0043,2025-12-28T09:21:31Z,google,organic,mobile
S002097,U0012,2025-12-28T09:35:27Z,facebook,paid_social,desktop
S001459,U0189,2025-12-28T09:40:45Z,referral,referral,desktop
S002317,U0172,2025-12-28T09:44:55Z,google,organic,desktop
S001964,U0199,2025-12-28T10:24:26Z,google,organic,desktop
S001075,U0127,2025-12-28T11:25:17Z,google,cpc,desktop
S000216,U0140,2025-12-28T11:27:57Z,google,organic,mobile
S001598,U0173,2025-12-28T12:12:05Z,google,cpc,mobile
S001548,U0214,2025-12-28T14:59:26Z,google,cpc,mobile
S002125,U0059,2025-12-28T17:00:30Z,newsletter,email,desktop
S000882,U0248,2025-12-28T17:14:51Z,google,organic,desktop
S002135,U0207,2025-12-28T17:23:24Z,facebook,social,desktop
S001005,U0086,2025-12-28T19:06:02Z,direct,(none),tablet
S001855,U0029,2025-12-28T21:21:38Z,facebook,paid_social,mobile
S001681,U0216,2025-12-28T21:58:07Z,referral,referral,mobile
S000300,U0112,2025-12-28T22:04:04Z,facebook,social,mobile
S001672,U0241,2025-12-28T22:07:44Z,google,cpc,tablet
S000252,U0115,2025-12-28T22:42:05Z,tiktok,paid_social,mobile
S002334,U0247,2025-12-28T22:50:27Z,google,cpc,mobile
S000285,U0224,2025-12-28T23:29:26Z,newsletter,email,mobile
S001398,U0164,2025-12-28T23:39:27Z,facebook,paid_social,desktop
S000643,U0006,2025-12-28T23:55:16Z,direct,(none),desktop
S001275,U0125,2025-12-29T01:19:53Z,facebook,paid_social,desktop
S001929,U0012,2025-12-29T01:33:48Z,google,cpc,mobile
S002131,U0189,2025-12-29T02:43:05Z,facebook,paid_social,mobile
S000537,U0105,2025-12-29T03:26:59Z,google,cpc,mobile
S001852,U0014,2025-12-29T04:01:51Z,affiliate,affiliate,desktop
S002238,U0014,2025-12-29T04:08:32Z,referral,referral,mobile
S001006,U0066,2025-12-29T04:48:34Z,google,organic,mobile
S001585,U0236,2025-12-29T05:11:23Z,direct,(none),tablet
S001775,U0133,2025-12-29T06:23:44Z,newsletter,email,tablet
S002260,U0165,2025-12-29T07:48:09Z,google,organic,mobile
S000238,U0046,2025-12-29T09:16:39Z,facebook,paid_social,mobile
S002398,U0102,2025-12-29T09:33:40Z,newsletter,email,mobile
S000490,U0191,2025-12-29T09:40:42Z,direct,(none),mobile
S001145,U0088,2025-12-29T10:33:26Z,newsletter,email,desktop
S000532,U0027,2025-12-29T11:02:32Z,facebook,social,mobile
S001816,U0070,2025-12-29T13:20:23Z,facebook,social,desktop
S000314,U0199,2025-12-29T14:00:27Z,tiktok,paid_social,desktop
S002037,U0150,2025-12-29T15:13:22Z,direct,(none),desktop
S000586,U0050,2025-12-29T17:05:24Z,facebook,paid_social,desktop
S002105,U0238,2025-12-29T17:15:37Z,google,cpc,mobile
S000564,U0001,2025-12-29T17:16:50Z,google,organic,tablet
S002392,U0159,2025-12-29T17:54:54Z,google,cpc,mobile
S002093,U0210,2025-12-29T17:55:19Z,direct,(none),mobile
S000215,U0152,2025-12-29T18:18:31Z,tiktok,social,mobile
S001016,U0047,2025-12-29T18:33:13Z,google,cpc,desktop
S001472,U0223,2025-12-29T18:52:05Z,google,cpc,mobile
S002072,U0084,2025-12-29T19:41:07Z,direct,(none),mobile
S001610,U0181,2025-12-29T19:44:04Z,newsletter,email,mobile
S002284,U0029,2025-12-29T20:02:00Z,affiliate,affiliate,desktop
S000067,U0191,2025-12-29T20:17:51Z,direct,(none),mobile
S002539,U0084,2025-12-29T20:24:53Z,bing,cpc,mobile
S001524,U0103,2025-12-29T20:38:49Z,direct,(none),desktop
S001041,U0069,2025-12-29T20:55:08Z,bing,cpc,mobile
S000152,U0022,2025-12-29T21:17:22Z,direct,(none),desktop
S000445,U0020,2025-12-29T21:21:35Z,newsletter,email,mobile
S001733,U0205,2025-12-29T21:26:00Z,direct,(none),desktop
S001700,U0123,2025-12-29T21:38:24Z,facebook,paid_social,mobile
S000975,U0179,2025-12-29T21:45:57Z,google,cpc,desktop
S001250,U0088,2025-12-29T23:17:11Z,google,cpc,mobile
S000746,U0237,2025-12-29T23:49:41Z,direct,(none),mobile
S000957,U0179,2025-12-30T00:13:52Z,google,organic,tablet
S000794,U0026,2025-12-30T00:31:54Z,facebook,paid_social,mobile
S002241,U0093,2025-12-30T00:48:43Z,direct,(none),mobile
S000946,U0089,2025-12-30T01:24:02Z,newsletter,email,desktop
S000583,U0118,2025-12-30T01:40:09Z,direct,(none),mobile
S002424,U0149,2025-12-30T03:17:26Z,newsletter,email,mobile
S000406,U0126,2025-12-30T03:19:23Z,facebook,paid_social,tablet
S000293,U0099,2025-12-30T03:24:11Z,google,organic,desktop
S002108,U0136,2025-12-30T03:32:07Z,google,cpc,mobile
S001138,U0182,2025-12-30T06:26:59Z,direct,(none),desktop
S000605,U0179,2025-12-30T07:54:17Z,google,cpc,mobile
S000919,U0076,2025-12-30T08:20:33Z,newsletter,email,mobile
S001268,U0074,2025-12-30T10:52:05Z,google,organic,mobile
S000495,U0212,2025-12-30T11:44:00Z,direct,(none),mobile
S001580,U0245,2025-12-30T11:45:35Z,newsletter,email,mobile
S001973,U0249,2025-12-30T12:10:05Z,bing,cpc,mobile
S002114,U0051,2025-12-30T12:18:27Z,google,cpc,desktop
S001188,U0144,2025-12-30T12:46:30Z,google,cpc,tablet
S000443,U0227,2025-12-30T12:47:05Z,google,cpc,desktop
S000892,U0084,2025-12-30T14:45:15Z,google,cpc,mobile
S002139,U0049,2025-12-30T15:40:05Z,facebook,paid_social,desktop
S001406,U0055,2025-12-30T16:38:21Z,google,cpc,desktop
S002391,U0077,2025-12-30T18:11:34Z,google,organic,desktop
S000931,U0105,2025-12-30T21:08:42Z,google,organic,desktop
S002088,U0041,2025-12-30T22:16:24Z,direct,(none),mobile
S000175,U0144,2025-12-30T22:51:55Z,google,cpc,mobile
S000479,U0186,2025-12-30T23:34:57Z,direct,(none),mobile
S000356,U0074,2025-12-30T23:52:32Z,google,cpc,mobile
S001125,U0038,2025-12-31T02:04:52Z,google,cpc,desktop
S002594,U0227,2025-12-31T02:26:04Z,google,cpc,mobile
S000906,U0095,2025-12-31T03:42:17Z,facebook,social,desktop
S000094,U0005,2025-12-31T04:15:17Z,newsletter,email,desktop
S000554,U0053,2025-12-31T05:16:43Z,referral,referral,desktop
S000623,U0225,2025-12-31T05:21:01Z,facebook,social,desktop
S001914,U0185,2025-12-31T06:46:07Z,google,organic,mobile
S002263,U0204,2025-12-31T08:01:36Z,direct,(none),mobile
S000674,U0178,2025-12-31T09:45:38Z,facebook,social,mobile
S002378,U0194,2025-12-31T10:32:47Z,google,cpc,mobile
S001516,U0223,2025-12-31T14:17:40Z,affiliate,affiliate,desktop
S000685,U0022,2025-12-31T15:03:36Z,facebook,social,tablet
S000481,U0178,2025-12-31T15:09:02Z,google,organic,desktop
S001133,U0128,2025-12-31T18:14:33Z,facebook,paid_social,mobile
S001346,U0042,2025-12-31T19:15:29Z,bing,cpc,tablet
S000448,U0047,2025-12-31T19:18:19Z,facebook,social,mobile
S001127,U0135,2025-12-31T19:38:53Z,tiktok,paid_social,mobile
S001995,U0095,2025-12-31T19:39:27Z,google,cpc,mobile
S000420,U0249,2025-12-31T20:00:27Z,linkedin,paid_social,mobile
S001514,U0221,2025-12-31T20:11:02Z,affiliate,affiliate,mobile
S001581,U0236,2025-12-31T22:58:03Z,google,cpc,desktop
S001858,U0227,2025-12-31T23:22:46Z,direct,(none),mobile
S000355,U0009,2025-12-31T23:46:17Z,google,cpc,mobile
S002252,U0001,2026-01-01T00:01:20Z,google,cpc,mobile
S000800,U0109,2026-01-01T00:20:09Z,google,organic,desktop
S000778,U0111,2026-01-01T00:39:20Z,google,cpc,mobile
S000155,U0195,2026-01-01T02:05:24Z,google,cpc,mobile
S001801,U0013,2026-01-01T02:11:03Z,facebook,paid_social,desktop
S001164,U0086,2026-01-01T02:11:33Z,newsletter,email,mobile
S000964,U0225,2026-01-01T02:26:29Z,affiliate,affiliate,mobile
S001747,U0040,2026-01-01T02:34:01Z,newsletter,email,mobile
S000288,U0113,2026-01-01T02:41:38Z,google,cpc,desktop
S001425,U0235,2026-01-01T04:43:23Z,bing,cpc,mobile
S000370,U0194,2026-01-01T07:29:51Z,bing,cpc,mobile
S002407,U0233,2026-01-01T09:21:04Z,google,organic,desktop
S000161,U0086,2026-01-01T11:26:29Z,facebook,paid_social,desktop
S001337,U0109,2026-01-01T13:25:50Z,google,cpc,mobile
S001560,U0227,2026-01-01T14:41:48Z,facebook,paid_social,desktop
S002115,U0044,2026-01-01T14:52:14Z,direct,(none),desktop
S002009,U0041,2026-01-01T15:53:36Z,direct,(none),desktop
S001601,U0158,2026-01-01T16:39:58Z,affiliate,affiliate,desktop
S000108,U0013,2026-01-01T17:04:04Z,affiliate,affiliate,mobile
S000251,U0162,2026-01-01T17:12:05Z,facebook,paid_social,desktop
S001212,U0131,2026-01-01T18:00:32Z,google,organic,mobile
S000745,U0239,2026-01-01T19:41:11Z,tiktok,paid_social,desktop
S001320,U0209,2026-01-01T20:30:01Z,facebook,paid_social,desktop
S001018,U0109,2026-01-01T21:20:57Z,newsletter,email,mobile
S001154,U0114,2026-01-01T22:49:54Z,newsletter,email,desktop
S002352,U0210,2026-01-01T22:56:13Z,google,organic,mobile
S001015,U0159,2026-01-01T23:36:45Z,google,organic,desktop
S002473,U0108,2026-01-01T23:39:42Z,facebook,paid_social,desktop
S002052,U0104,2026-01-02T03:29:25Z,direct,(none),desktop
S002464,U0044,2026-01-02T04:41:08Z,direct,(none),desktop
S001883,U0233,2026-01-02T04:41:59Z,direct,(none),desktop
S000316,U0206,2026-01-02T05:36:22Z,google,cpc,mobile
S002154,U0152,2026-01-02T06:21:28Z,direct,(none),desktop
S000264,U0217,2026-01-02T06:53:03Z,newsletter,email,mobile
S002184,U0225,2026-01-02T07:45:35Z,tiktok,paid_social,desktop
S002350,U0158,2026-01-02T08:58:57Z,direct,(none),mobile
S001058,U0190,2026-01-02T10:47:24Z,google,cpc,desktop
S001474,U0081,2026-01-02T11:22:22Z,google,organic,desktop
S001758,U0097,2026-01-02T11:39:34Z,direct,(none),desktop
S000324,U0117,2026-01-02T13:20:34Z,facebook,social,desktop
S002295,U0179,2026-01-02T14:16:54Z,google,organic,mobile
S001438,U0171,2026-01-02T14:25:12Z,google,cpc,mobile
S002229,U0164,2026-01-02T15:20:56Z,direct,(none),mobile
S001491,U0047,2026-01-02T15:28:43Z,direct,(none),mobile
S000646,U0205,2026-01-02T17:13:40Z,google,cpc,desktop
S000620,U0052,2026-01-02T18:27:50Z,facebook,paid_social,mobile
S002405,U0082,2026-01-02T20:25:01Z,facebook,paid_social,desktop
S002380,U0192,2026-01-02T20:30:34Z,google,cpc,desktop
S002257,U0028,2026-01-02T21:07:31Z,newsletter,email,desktop
S001630,U0063,2026-01-02T21:59:27Z,tiktok,paid_social,mobile
S000317,U0223,2026-01-02T22:06:48Z,tiktok,paid_social,mobile
S001872,U0058,2026-01-02T22:12:58Z,facebook,paid_social,mobile
S002008,U0088,2026-01-02T22:48:03Z,google,cpc,desktop
S000676,U0122,2026-01-02T23:08:11Z,newsletter,email,mobile
S002307,U0050,2026-01-03T01:21:47Z,google,cpc,mobile
S000618,U0191,2026-01-03T01:25:45Z,google,organic,mobile
S000525,U0011,2026-01-03T03:07:04Z,google,cpc,mobile
S000114,U0145,2026-01-03T03:45:20Z,tiktok,paid_social,mobile
S001074,U0072,2026-01-03T04:31:28Z,facebook,social,mobile
S000009,U0025,2026-01-03T04:44:11Z,google,organic,desktop
S000884,U0005,2026-01-03T05:05:30Z,google,cpc,desktop
S000339,U0181,2026-01-03T07:11:33Z,facebook,social,desktop
S000403,U0141,2026-01-03T07:29:07Z,google,organic,mobile
S001329,U0246,2026-01-03T08:46:25Z,google,cpc,tablet
S001619,U0140,2026-01-03T08:51:42Z,direct,(none),desktop
S001993,U0110,2026-01-03T09:32:59Z,referral,referral,desktop
S001239,U0239,2026-01-03T09:40:37Z,affiliate,affiliate,mobile
S001894,U0206,2026-01-03T09:53:53Z,affiliate,affiliate,desktop
S002244,U0094,2026-01-03T11:07:37Z,google,organic,desktop
S002146,U0148,2026-01-03T11:20:29Z,referral,referral,mobile
S001078,U0092,2026-01-03T13:16:19Z,google,organic,mobile
S000725,U0214,2026-01-03T14:45:50Z,facebook,social,desktop
S000068,U0086,2026-01-03T16:02:53Z,google,organic,mobile
S000098,U0109,2026-01-03T18:11:32Z,direct,(none),desktop
S001913,U0147,2026-01-03T20:27:06Z,direct,(none),desktop
S002087,U0127,2026-01-03T22:34:44Z,google,cpc,mobile
S001102,U0063,2026-01-04T00:57:00Z,direct,(none),desktop
S002020,U0148,2026-01-04T01:42:08Z,tiktok,paid_social,desktop
S000542,U0055,2026-01-04T01:47:03Z,direct,(none),mobile
S001264,U0055,2026-01-04T04:00:18Z,facebook,social,mobile
S001674,U0123,2026-01-04T04:30:25Z,newsletter,email,desktop
S000585,U0123,2026-01-04T05:15:03Z,newsletter,email,desktop
S000258,U0114,2026-01-04T07:24:29Z,linkedin,paid_social,mobile
S001770,U0191,2026-01-04T08:43:50Z,facebook,social,desktop
S000059,U0115,2026-01-04T08:57:18Z,facebook,paid_social,tablet
S001046,U0038,2026-01-04T09:08:43Z,linkedin,paid_social,tablet
S000696,U0078,2026-01-04T11:10:08Z,google,cpc,desktop
S001771,U0155,2026-01-04T11:18:20Z,direct,(none),mobile
S002419,U0065,2026-01-04T12:02:52Z,tiktok,paid_social,mobile
S002292,U0069,2026-01-04T12:44:58Z,newsletter,email,desktop
S000043,U0153,2026-01-04T12:50:35Z,facebook,paid_social,tablet
S000902,U0038,2026-01-04T13:36:35Z,direct,(none),mobile
S000627,U0247,2026-01-04T14:50:38Z,facebook,paid_social,desktop
S001404,U0054,2026-01-04T15:28:08Z,newsletter,email,desktop
S000558,U0083,2026-01-04T15:30:48Z,google,organic,desktop
S002243,U0076,2026-01-04T15:38:08Z,direct,(none),mobile
S002059,U0006,2026-01-04T17:35:54Z,google,cpc,mobile
S002085,U0127,2026-01-04T18:03:32Z,facebook,social,mobile
S000645,U0194,2026-01-04T18:40:55Z,google,organic,mobile
S001976,U0214,2026-01-04T20:21:15Z,google,organic,mobile
S001082,U0246,2026-01-04T20:30:40Z,facebook,paid_social,desktop
S000198,U0096,2026-01-04T20:43:32Z,google,cpc,mobile
S001794,U0206,2026-01-04T21:42:28Z,facebook,paid_social,desktop
S001254,U0046,2026-01-04T22:01:58Z,google,cpc,mobile
S000411,U0061,2026-01-04T23:38:48Z,google,cpc,mobile
S002011,U0076,2026-01-05T00:33:05Z,direct,(none),desktop
S002171,U0170,2026-01-05T01:11:26Z,tiktok,social,desktop
S001317,U0209,2026-01-05T01:50:47Z,direct,(none),desktop
S001393,U0029,2026-01-05T03:29:48Z,facebook,paid_social,desktop
S001165,U0220,2026-01-05T04:47:30Z,direct,(none),desktop
S001662,U0005,2026-01-05T04:51:54Z,direct,(none),desktop
S000369,U0122,2026-01-05T05:26:57Z,google,cpc,desktop
S000196,U0147,2026-01-05T05:47:47Z,facebook,paid_social,desktop
S001101,U0001,2026-01-05T06:26:46Z,google,cpc,desktop
S002422,U0199,2026-01-05T07:50:51Z,facebook,paid_social,mobile
S002561,U0015,2026-01-05T08:16:14Z,google,organic,mobile
S000012,U0054,2026-01-05T08:43:40Z,direct,(none),tablet
S001409,U0246,2026-01-05T08:44:21Z,direct,(none),desktop
S000195,U0250,2026-01-05T09:40:38Z,tiktok,paid_social,desktop
S000970,U0194,2026-01-05T09:48:28Z,facebook,paid_social,desktop
S002549,U0047,2026-01-05T09:58:09Z,newsletter,email,mobile
S000171,U0190,2026-01-05T12:08:38Z,facebook,paid_social,mobile
S000531,U0059,2026-01-05T13:14:00Z,newsletter,email,desktop
S000273,U0227,2026-01-05T13:14:01Z,facebook,paid_social,mobile
S001986,U0209,2026-01-05T13:45:38Z,facebook,social,desktop
S001811,U0192,2026-01-05T16:28:27Z,tiktok,paid_social,desktop
S002268,U0044,2026-01-05T17:06:26Z,google,organic,desktop
S001414,U0250,2026-01-05T18:01:54Z,facebook,social,desktop
S000354,U0076,2026-01-05T18:53:40Z,direct,(none),desktop
S002043,U0174,2026-01-05T20:39:04Z,newsletter,email,desktop
S001692,U0068,2026-01-05T21:04:12Z,facebook,paid_social,desktop
S000942,U0078,2026-01-05T23:04:26Z,direct,(none),mobile
S000023,U0194,2026-01-05T23:15:12Z,google,cpc,desktop
S002402,U0019,2026-01-05T23:35:52Z,facebook,paid_social,mobile
S000683,U0170,2026-01-05T23:37:39Z,google,cpc,tablet
S001835,U0228,2026-01-06T00:10:13Z,google,cpc,desktop
S002451,U0194,2026-01-06T00:42:52Z,google,cpc,mobile
S002545,U0172,2026-01-06T00:44:02Z,referral,referral,desktop
S000115,U0120,2026-01-06T00:51:14Z,bing,cpc,mobile
S000134,U0001,2026-01-06T01:33:19Z,newsletter,email,desktop
S000563,U0110,2026-01-06T01:46:03Z,referral,referral,desktop
S002212,U0084,2026-01-06T02:12:04Z,google,organic,mobile
S001944,U0027,2026-01-06T05:36:45Z,facebook,social,mobile
S001392,U0026,2026-01-06T06:35:14Z,direct,(none),mobile
S001482,U0210,2026-01-06T07:04:04Z,newsletter,email,desktop
S000538,U0099,2026-01-06T07:15:55Z,facebook,paid_social,desktop
S000102,U0047,2026-01-06T07:28:47Z,google,organic,desktop
S000651,U0203,2026-01-06T07:29:24Z,google,organic,mobile
S002376,U0190,2026-01-06T07:34:13Z,bing,cpc,desktop
S000813,U0094,2026-01-06T08:18:17Z,google,cpc,mobile
S001749,U0205,2026-01-06T08:24:15Z,newsletter,email,desktop
S001621,U0250,2026-01-06T08:53:31Z,google,organic,mobile
S002474,U0123,2026-01-06T10:00:20Z,direct,(none),mobile
S001234,U0215,2026-01-06T10:23:42Z,direct,(none),mobile
S001480,U0200,2026-01-06T10:33:37Z,direct,(none),tablet
S000332,U0228,2026-01-06T11:15:30Z,direct,(none),mobile
S000107,U0144,2026-01-06T12:09:50Z,newsletter,email,desktop
S001449,U0179,2026-01-06T15:01:40Z,google,organic,desktop
S001471,U0008,2026-01-06T15:39:58Z,newsletter,email,desktop
S001347,U0100,2026-01-06T16:16:59Z,google,organic,mobile
S000347,U0163,2026-01-06T16:40:33Z,google,organic,mobile
S001963,U0206,2026-01-06T17:17:34Z,google,cpc,desktop
S001814,U0163,2026-01-06T18:27:40Z,tiktok,paid_social,mobile
S002570,U0208,2026-01-06T19:06:42Z,facebook,social,desktop
S000364,U0168,2026-01-06T19:20:42Z,direct,(none),mobile
S002129,U0243,2026-01-06T19:23:04Z,newsletter,email,desktop
S001111,U0053,2026-01-06T19:44:26Z,direct,(none),mobile
S000294,U0105,2026-01-06T19:54:41Z,direct,(none),mobile
S002134,U0191,2026-01-06T20:18:27Z,google,organic,desktop
S000328,U0025,2026-01-06T21:12:28Z,bing,cpc,tablet
S001485,U0143,2026-01-06T21:32:52Z,google,cpc,desktop
S002480,U0247,2026-01-06T22:05:19Z,newsletter,email,mobile
S001189,U0168,2026-01-06T22:12:13Z,google,cpc,mobile
