,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3,52,XRP,XRP,xrp,1798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60917315351.0,99985721048.0,False,150969524587.56,,4,,,,2026-02-15T17:42:00.000Z,1.5099108453204249,5687340681.532945,140.3828,-0.34858223,2.46378492,5.40359286,-26.28485893,-19.65637312,-30.46515927,91979715116.2793,3.8928,150991084532.04,,2026-02-15T17:42:00.000Z,,,,,,2026-02-15 18:43:04.252221
4,1839,BNB,BNB,bnb,3134,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136359281.79,136359281.27,136359281.27,False,84310502750.01,,5,,,,2026-02-15T17:42:00.000Z,618.2967669290631,1444760716.9604428,-4.0857,-0.06407743,-2.21297401,-3.20302463,-33.52150579,-26.87479825,-32.23889329,84310502750.01175,3.5683,84310503071.53,,2026-02-15T17:42:00.000Z,,,,,,2026-02-15 18:43:04.252221
5,3408,USDC,USDC,usd-coin,37476,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,73575816878.80688,73575816878.80688,False,73567479810.18,,6,60901219650.23,60894318773.430244,,2026-02-15T17:41:00.000Z,0.9998866873793433,8217203296.112339,6.4703,-0.01657956,-0.00629525,-0.00404271,0.01192863,-0.00079743,-0.00058602,73567479810.17938,3.1136,73567479810.18,,2026-02-15T17:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-02-15 18:43:04.252221
6,5426,Solana,SOL,solana,1089,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,568080062.8574195,620527020.128967,True,54192818093.08,,7,525236893.3,45870794487.665565,,2026-02-15T17:41:00.000Z,87.33353477792639,3798126143.169029,23.8262,0.03133378,-0.78102938,0.49882888,-38.70430462,-29.38745207,-34.37498022,49612439926.205055,2.0997,54192818093.08,,2026-02-15T17:41:00.000Z,,,,,,2026-02-15 18:43:04.252221
7,1958,TRON,TRX,tron,1299,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94724753672.8837,94724751039.12329,True,26559539853.35,,8,94667886298.43,26543595748.66979,,2026-02-15T17:42:00.000Z,0.28038648359586327,450581606.48006636,-11.7729,0.010904,-0.98487497,0.49602924,-8.92123741,0.23403415,-4.62103053,26559540591.824192,1.1241,26559539853.35,,2026-02-15T17:42:00.000Z,,,,,,2026-02-15 18:43:04.252221
8,74,Dogecoin,DOGE,dogecoin,1401,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168753073126.57907,168753073126.57907,True,17989824436.73,,9,,,,2026-02-15T17:41:00.000Z,0.10660442564645495,2910620534.8830214,187.0708,-0.51385908,1.29079688,10.59523197,-21.89525646,-16.31911082,-32.5101335,17989824436.733173,0.7614,17989824436.73,,2026-02-15T17:41:00.000Z,,,,,,2026-02-15 18:43:04.252221
9,1831,Bitcoin Cash,BCH,bitcoin-cash,1137,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19995225.0,19995225.0,False,11123198512.36,,10,,,,2026-02-15T17:41:00.000Z,556.2927405099152,311788218.87903166,-40.895,-0.07119311,-1.41988515,5.57100629,-7.59524508,0.43874674,9.49218985,11123198512.36237,0.4708,11682147550.71,,2026-02-15T17:41:00.000Z,,,,,,2026-02-15 18:43:04.252221
10,2010,Cardano,ADA,cardano,1681,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36066145196.64397,44994539820.15453,False,12737823994.56,,11,37997904336.0,10757096739.489853,,2026-02-15T17:42:00.000Z,0.2830971056816509,680328846.5085787,62.6952,0.09470834,-2.58291879,4.64377784,-26.52769782,-23.94696577,-40.19409811,10210221318.264084,0.4321,12739369755.67,,2026-02-15T17:42:00.000Z,,,,,,2026-02-15 18:43:04.252221
11,32196,Hyperliquid,HYPE,hyperliquid,238,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,259275367.18186274,958386538.1625681,False,29685151790.04,,12,333931719.0,10343231432.516,,2026-02-15T17:42:00.000Z,30.97409094137595,212378437.05908996,3.2356,0.01194962,-0.7312541,-3.83843712,24.01277282,20.83799019,-17.48716187,8030818801.949658,0.3399,29786900120.7,,2026-02-15T17:42:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2026-02-15 18:43:04.252221
12,3957,UNUS SED LEO,LEO,unus-sed-leo,67,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921353012.9,985239504.0,False,8319831094.61,,13,,,,2026-02-15T17:42:00.000Z,8.444475745069592,1039324.00274865,81.6019,0.11023771,-2.64469838,2.22083434,-5.19246618,17.99108798,-7.75048074,7780343170.080841,0.3293,8319831094.61,,2026-02-15T17:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-02-15 18:43:04.252221
13,29470,Ethena USDe,USDe,ethena-usde,295,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6304778696.791329,6304778696.791329,True,6297801540.63,,14,,,,2026-02-15T17:41:00.000Z,0.9988933543114308,55760249.37280832,-28.6249,0.00320876,-0.00505838,0.02231043,-0.07757544,-0.02180011,0.04059118,6297801540.629142,0.2665,6297801540.63,,2026-02-15T17:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2026-02-15 18:43:04.252221
14,1975,Chainlink,LINK,chainlink,2212,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,8838727675.82,,15,,,,2026-02-15T17:42:00.000Z,8.838727675823755,634404825.534078,8.81,0.04162543,-2.67639445,0.28574572,-34.98440614,-28.52246563,-34.24552603,6258702806.089261,0.2649,8838727675.82,,2026-02-15T17:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-02-15 18:43:04.252221
0,1,Bitcoin,BTC,bitcoin,12561,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19989887.0,19989887.0,False,1375813743931.53,,1,,,,2026-02-15T17:43:00.000Z,68825.48880499088,34941813193.23876,-6.0525,-0.19254901,-1.33210267,-2.72185348,-27.43665051,-20.41531149,-25.94077383,1375813743931.5327,58.1991,1445335264904.81,,2026-02-15T17:43:00.000Z,,,,,,2026-02-15 18:44:08.775291
1,1027,Ethereum,ETH,ethereum,11567,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120692457.89999667,120692457.89999667,True,239879957982.72,,2,,,,2026-02-15T17:43:00.000Z,1987.5306390849826,25026202703.480976,46.5544,-0.86645679,-4.50995326,-5.013762,-39.43325398,-30.29544364,-35.26936764,239879957982.71774,10.1473,239879957982.72,,2026-02-15T17:43:00.000Z,,,,,,2026-02-15 18:44:08.775291
2,825,Tether USDt,USDT,tether,171236,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,183755310128.52243,187964839850.83615,True,187922238922.8,,3,,,,2026-02-15T17:42:00.000Z,0.999773356931689,83784039316.90948,13.3669,0.02073422,0.01377106,0.05226002,0.03545828,0.01387551,0.04542064,183713663261.21646,7.7753,187922238922.8,,2026-02-15T17:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-02-15 18:44:08.775291
3,52,XRP,XRP,xrp,1798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60917315351.0,99985721048.0,False,150969524587.56,,4,,,,2026-02-15T17:42:00.000Z,1.5099108453204249,5687340681.532945,140.3828,-0.34858223,2.46378492,5.40359286,-26.28485893,-19.65637312,-30.46515927,91979715116.2793,3.8928,150991084532.04,,2026-02-15T17:42:00.000Z,,,,,,2026-02-15 18:44:08.775291
4,1839,BNB,BNB,bnb,3134,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136359281.79,136359281.27,136359281.27,False,84252245206.36,,5,,,,2026-02-15T17:43:00.000Z,617.8695312974957,1445799568.3187206,-4.0007,-0.13516158,-2.30525801,-3.28590043,-33.56698189,-26.91885791,-32.26486837,84252245206.35829,3.564,84252245527.65,,2026-02-15T17:43:00.000Z,,,,,,2026-02-15 18:44:08.775291
5,3408,USDC,USDC,usd-coin,37476,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,73575816878.80688,73575816878.80688,False,73578268388.67,,6,60901219650.23,60903248848.7792,,2026-02-15T17:42:00.000Z,1.0000333195059286,8218612194.052359,6.3043,0.00151878,0.01368522,0.01703361,0.03976709,0.03201934,0.01986142,73578268388.67357,3.114,73578268388.67,,2026-02-15T17:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-02-15 18:44:08.775291
6,5426,Solana,SOL,solana,1089,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,568080062.8574195,620527020.128967,True,54186939616.84,,7,525236893.3,45865818729.16775,,2026-02-15T17:42:00.000Z,87.32406141731275,3797754670.04524,23.7804,0.01873606,-0.80988284,0.48282024,-38.80719972,-29.22106129,-34.18341696,49607058298.912186,2.0995,54186939616.84,,2026-02-15T17:42:00.000Z,,,,,,2026-02-15 18:44:08.775291
7,1958,TRON,TRX,tron,1299,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94724753672.8837,94724751039.12329,True,26555378532.62,,8,94667886298.43,26539436926.040157,,2026-02-15T17:43:00.000Z,0.2803425529368801,450864120.8850259,-11.5156,-0.0047369,-0.98702328,0.47752013,-8.93305185,0.22257603,-4.6246616,26555379270.973324,1.1233,26555378532.62,,2026-02-15T17:43:00.000Z,,,,,,2026-02-15 18:44:08.775291
8,74,Dogecoin,DOGE,dogecoin,1401,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168753073126.57907,168753073126.57907,True,17986240663.02,,9,,,,2026-02-15T17:42:00.000Z,0.10658318885561392,2910477639.330786,186.9931,-0.52404656,1.25607387,10.60292398,-21.98041242,-16.15423147,-32.18678045,17986240663.015404,0.7612,17986240663.02,,2026-02-15T17:42:00.000Z,,,,,,2026-02-15 18:44:08.775291
9,1831,Bitcoin Cash,BCH,bitcoin-cash,1137,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19995225.0,19995225.0,False,11122461640.7,,10,,,,2026-02-15T17:42:00.000Z,556.2558881282127,311806705.34167063,-40.8942,-0.07854849,-1.43483446,5.62432615,-7.61795896,0.27271274,9.81552086,11122461640.698442,0.4707,11681373650.69,,2026-02-15T17:42:00.000Z,,,,,,2026-02-15 18:44:08.775291
10,2010,Cardano,ADA,cardano,1681,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36066145196.64397,44994539820.15453,False,12732963126.86,,11,37997904336.0,10752991735.048153,,2026-02-15T17:43:00.000Z,0.2829890732910906,680838141.5116303,62.575,0.02507922,-2.72116046,4.59106154,-26.58341109,-23.95505441,-40.19827784,10206325006.380194,0.4317,12734508298.1,,2026-02-15T17:43:00.000Z,,,,,,2026-02-15 18:44:08.775291
11,32196,Hyperliquid,HYPE,hyperliquid,238,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,259275367.18186274,958386538.1625681,False,29662355915.14,,12,333931719.0,10335288639.719437,,2026-02-15T17:43:00.000Z,30.950305262015064,211945878.2560366,2.9442,-0.19818192,-0.59170312,-3.94276624,23.91619427,20.77794442,-17.55261426,8024651761.199695,0.3395,29764026111.04,,2026-02-15T17:43:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2026-02-15 18:44:08.775291
12,3957,UNUS SED LEO,LEO,unus-sed-leo,67,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921353012.9,985239504.0,False,8320506517.71,,13,,,,2026-02-15T17:43:00.000Z,8.445161287112779,1039318.13259828,81.7591,0.11226504,-2.6117591,2.22387939,-5.18484994,18.07940055,-7.7429951,7780974796.3078,0.3291,8320506517.71,,2026-02-15T17:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-02-15 18:44:08.775291
13,29470,Ethena USDe,USDe,ethena-usde,295,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6304778696.791329,6304778696.791329,True,6297895393.29,,14,,,,2026-02-15T17:43:00.000Z,0.9989082402679634,55656007.32608619,-29.0595,-0.00146853,-0.00176939,0.01518546,-0.08555121,-0.0074895,0.03553492,6297895393.290771,0.2664,6297895393.29,,2026-02-15T17:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2026-02-15 18:44:08.775291
14,1975,Chainlink,LINK,chainlink,2212,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,8827992310.35,,15,,,,2026-02-15T17:43:00.000Z,8.827992310347131,634690946.0059786,9.0684,-0.12176713,-2.78842121,0.16094661,-35.06989758,-28.59423104,-34.28413788,6251101094.112466,0.2644,8827992310.35,,2026-02-15T17:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-02-15 18:44:08.775291
0,1,Bitcoin,BTC,bitcoin,12561,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19989887.0,19989887.0,False,1375813743931.53,,1,,,,2026-02-15T17:43:00.000Z,68825.48880499088,34941813193.23876,-6.0525,-0.19254901,-1.33210267,-2.72185348,-27.43665051,-20.41531149,-25.94077383,1375813743931.5327,58.1991,1445335264904.81,,2026-02-15T17:43:00.000Z,,,,,,2026-02-15 18:45:11.587021
